ID,CO_A,CO_B,AF_A,AF_B
LOC100249814,139.7954574,110.4970429,359.1826088,498.1559565
LOC100265290,3805.415688,3645.251406,2718.88726,2475.810154
LOC100254959,708.1442021,837.9359089,855.9625353,933.9384626
LOC100260052,1533.166573,1357.041809,1914.747091,1637.510982
LOC100248096,5.729322023,1.151010864,88.45541857,94.80764447
LOC100248116,1298.26437,1535.448492,1987.119706,1588.443868
LOC100253240,2177.142369,2204.185804,1770.001861,1648.32238
LOC100853981,3357.382706,3122.692474,3221.028121,2851.714148
LOC104881635,25.2090169,33.37931505,18.76327061,13.30633607
LOC100258375,731.0614902,765.4222245,1061.465023,1031.241045
LOC100244593,2072.868708,2078.72562,1593.091023,1314.000687
LOC100263518,5218.266499,4506.207532,5570.010903,4673.850543
LOC104881637,28.64661012,27.62426073,21.44373784,21.62279611
WDR2,4563.977924,4479.734282,4815.012633,5206.103986
LOC100259969,72.18945749,44.88942369,67.01168074,90.64941445
LOC100246378,1267.326032,1461.783797,2586.650877,3388.125821
LOC100251519,341.4675926,284.2996834,612.9335065,613.754751
LOC100265170,949.9215914,898.9394847,723.726152,748.4814037
LOC100242882,1289.097455,1561.921742,676.3712309,623.7345031
LOC100256648,1176.802744,1019.795625,1834.333074,1983.47572
LOC100253147,19.47969488,12.6611195,75.9465715,107.2823345
LOC100261750,426.2615585,354.5113461,366.3305214,597.121831
LOC100244618,2196.622064,1898.016915,1955.847588,2285.363219
LOC104881638,642.829931,703.2676378,525.371577,374.2407019
LOC100249764,3812.290874,4788.205194,2325.752066,2352.726546
LOC100254896,2334.125792,2587.472422,2433.864244,2108.22262
LOC100251594,1565.250777,1700.043046,1108.819944,756.7978637
LOC104881639,3.437593214,3.453032592,26.8046723,45.74053023
LOC100259996,6539.448157,8433.4566,3874.168636,3163.5814
LOC100261814,2519.755826,2503.448629,1000.707766,724.3636696
LOC100265199,11179.05313,10500.67211,11207.92698,11190.62863
LOC100242908,2091.202538,2616.247694,3209.412763,4446.811184
LOC100248037,5024.615414,5108.186214,3959.050098,4192.327507
LOC100253168,748.2494562,544.4281386,1155.281376,1126.880336
LOC104881640,209.693186,180.7087056,153.6801212,154.6861568
LOC100258301,2106.098776,1759.895611,1350.061995,1397.996933
CHS,14208.71862,16283.35069,51718.7217,74395.72494
LOC100246288,375.8435247,291.2057486,463.7208307,463.2268243
LOC100251430,1301.701964,1353.588776,746.0633789,726.0269616
LOC100258356,998.0478964,585.8645297,1701.203202,2177.249239
LOC100263497,105.4195252,184.1617382,146.5322085,182.1304749
LOC100241226,2009.846166,2237.565119,2115.782133,1965.179508
LOC104881641,1183.67793,1186.692201,878.2997622,694.4244134
LOC100256625,442.3036602,536.3710626,255.5378759,237.0191112
LOC100256570,2845.181317,3555.472559,2168.497989,1910.290871
LOC100266913,1525.145523,1734.573372,968.5421589,1350.593111
LOC100261668,1386.49593,1194.749277,991.7728749,890.6928704
LOC104881642,834.1892866,749.3080724,542.3478694,544.7281327
LOC100265173,834.1892866,840.2379306,1421.541121,1314.832333
LOC100242886,1350.974133,1164.822994,1125.796236,1041.220797
LOC100266854,886.8990492,782.6873875,1547.523081,1580.959054
LOC100244533,1930.781522,2159.296381,1664.57015,1530.228648
LOC100248015,4071.25623,4692.671292,2669.745361,2537.351959
LOC104881643,36.66766095,46.04043456,105.431711,143.0431127
LOC100258280,211.9849149,184.1617382,444.064071,570.5091588
LOC100249844,87.08569475,119.7051298,19.65675968,29.10761014
LOC100854796,142.0871862,140.4233254,134.0233615,165.4975548
LOC100254991,3907.39762,4191.981566,3447.080857,3573.58288
LOC100260089,1407.121489,1209.712418,2218.533377,2525.708915
LOC100265294,1260.450845,862.1071371,2255.166429,2614.695037
LOC100242999,55.00149142,39.13436937,115.2600909,202.089979
LOC100248121,1010.652405,905.8455499,1695.842267,1705.705954
LOC100251597,56.14735583,52.94649974,117.047069,107.2823345
LOC100253246,2045.367962,2099.443816,2690.295609,3572.751234
LOC100267004,4015.108874,3926.098057,3843.790007,3788.979195
LOC100244687,14.89623726,24.17122814,12.50884707,10.81139805
LOC100249818,79.06464392,50.64447801,41.10049752,32.43419416
LOC100258381,2439.545317,3058.235865,1820.930738,1886.173137
